building_id,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,hour,day,month,weekday,meter_reading
1343,15,Office,110380,1985,3,-7.2,2,-9.4,0,1014.2,330,5.1,22,23,1,5,200.2
902,9,Education,14561,1970,3,20.6,2,17.8,0,1018.1,180,3.1,18,20,2,5,184
21,0,Office,7043,1990,3,22.8,2,16.1,0,1005.4,260,5.7,19,15,1,4,0
535,3,Healthcare,15000,2010,3,13.3,2,-1.1,0,1016.3,200,7.2,3,23,3,2,17.16
1065,12,Office,12152,1970,3,7.1,7,2.3,0,1023.3,270,3,19,21,3,0,12.4825
394,3,Entertainment/public assembly,3545,2000,3,5.6,2,-8.3,0,1013.8,330,9.3,19,2,3,2,28.08
325,3,Education,59200,1959,3,5,6,-0.6,0,1011.9,270,1.5,3,17,2,2,47.44
903,9,Education,275793,1970,3,12.8,2,12.2,0,1015.6,0,0,11,14,4,3,704
571,4,Education,47954,1980,3,12.2,2,11.7,0,1018.6,260,2.1,13,18,1,0,41.25
951,9,Office,103924,1970,3,23.3,2,12.8,0,1021.8,170,5.7,19,18,2,3,148
1012,10,Education,23112,1970,2,13.3,0,2.2,0,1006,0,0,7,24,5,1,13.88
440,3,Public services,35033,1962,3,5.6,8,4.4,-1,1020.6,50,3.1,0,9,1,5,58.34
435,3,Office,29916,2002,3,-3.9,0,-16.7,0,1027.2,290,6.2,23,19,1,1,68.85
1059,12,Entertainment/public assembly,116186,1970,3,9.7,3,4.9,0,1024.6,60,7,9,22,4,4,290.027
79,0,Office,36240,2010,3,28.9,2,12.8,0,1019.5,110,1.5,23,10,5,1,0
706,5,Education,27685,1919,2,9,2,6,0,1016.4,220,4.1,20,3,1,6,2.039
907,9,Entertainment/public assembly,44564,1970,3,22.2,2,18.3,0,1013.2,170,3.6,4,11,4,0,49
1164,13,Office,249457,1970,3,8.3,2,-1.1,0,1003.8,40,5.7,16,22,3,1,417.081
1086,13,Office,143973,1970,3,-1.1,2,-7.8,0,1025.5,320,6.7,2,26,2,4,193.939
103,0,Education,21657,2016,3,20.6,0,15.6,0,1023.4,110,4.1,2,10,3,3,0
1310,14,Lodging/residential,57274,1970,3,-3.9,0,-7.8,0,1027.8,0,0,9,6,2,5,46.76
378,3,Public services,35241,1978,3,24.4,2,20,0,1014.9,180,2.1,1,1,6,2,62.26
950,9,Entertainment/public assembly,16052,1970,3,13.3,2,3.3,0,1017.6,180,3.6,21,20,1,2,33
814,8,Public services,4371,1970,1,24.4,2,22.8,33,1013.9,210,5.1,17,2,4,5,2.5833
20,0,Education,110272,1977,3,23.9,2,18.9,0,1009.4,210,6.2,22,24,2,2,0
864,8,Public services,16584,1970,1,15.6,2,10,0,1020.4,20,3.1,4,4,4,0,59.5317
545,3,Education,21903,1931,3,13.3,2,12.2,3,1015.4,90,1.5,7,2,5,0,85.21
1193,13,Office,106511,1970,3,5.6,2,-2.2,0,1015,80,6.2,11,27,4,2,165.144
1225,14,Office,122746,1970,3,12.2,0,-0.6,0,1024.8,180,2.1,19,26,3,5,179.143
533,3,Lodging/residential,11900,1970,3,18.3,2,14.4,-1,1013.2,350,5.7,22,23,5,0,35.5
336,3,Education,43000,1923,3,11.1,4,0.6,0,1011.2,170,6.2,20,31,1,6,17.73
817,8,Entertainment/public assembly,984,1970,1,16.7,0,11.7,0,1017.3,230,1.5,6,8,5,6,0
430,3,Public services,23918,1970,3,10,2,6.1,0,1012.9,220,2.1,11,17,3,3,36.56
981,9,Education,167055,1970,3,7.2,0,0,0,1030.7,0,0,5,21,3,0,100.8
334,3,Education,57100,1960,3,21.1,6,8.9,0,1014.3,190,7.2,0,12,4,1,32.49
699,5,Education,93764,1945,3,6,2,3,0,1016.4,260,5.1,14,18,2,3,32.9
1157,13,Education,37107,1970,3,12.8,2,6.7,0,1021.2,0,0,10,21,5,5,130.3
330,3,Education,65000,1970,3,12.2,8,8.9,0,1004.2,40,5.7,18,5,5,3,88.73
391,3,Education,87107,1970,3,14.4,2,8.9,0,1016.9,180,3.1,13,25,4,0,92.37
590,4,Education,8516,1920,2,17.2,4,11.1,0,1019.4,290,5.1,1,12,4,1,1.25
903,9,Education,275793,1970,3,16.7,2,15.6,38,1016.9,180,2.6,6,13,4,2,576
970,9,Services,346056,1970,3,9.4,0,4.4,0,1015.4,0,0,14,16,2,1,61
1196,13,Entertainment/public assembly,57201,1970,3,-14.4,2,-18.9,-1,1010.3,180,2.1,22,11,1,0,53.583
512,3,Lodging/residential,5000,2010,3,10,2,0.6,0,1015.7,330,6.2,7,29,3,1,4.72
1179,13,Entertainment/public assembly,143228,1970,3,1.1,4,-5,0,1028.1,340,3.6,15,20,3,6,970
1099,13,Education,332884,1970,3,11.7,2,9.4,20,1008.9,80,7.2,15,24,4,6,511.824
238,2,Office,45017,1970,3,10.6,2,6.1,-1,1017.2,90,2.6,4,9,1,5,160.32
785,6,Education,250000,1970,3,-3.3,0,-7.8,0,1022.4,0,0,9,21,1,3,1014.54
1098,13,Office,131745,1970,3,-6.7,2,-9.4,0,1028,200,6.2,8,5,1,1,159.87
1327,15,Education,98125,2011,3,9.4,0,8.9,0,1012.7,0,0,7,22,5,6,158.275
951,9,Office,103924,1970,3,1.7,0,0,0,1025.4,0,0,10,12,1,1,147
27,0,Lodging/residential,59200,1999,3,18.9,4,-3.3,0,1022.1,30,3.6,21,27,2,5,0
1161,13,Office,53077,1970,3,-11.7,2,-19.4,0,1025.7,340,3.6,2,11,2,3,25.694
1028,11,Education,81390,1970,3,-6.3,2,-13.1,0,1026.6,30,2.1,3,24,2,2,88
805,8,Entertainment/public assembly,3200,1970,1,22.2,2,7.2,0,1019.1,290,2.6,19,17,2,2,2.625
494,3,Education,72800,1959,3,20.6,2,5.6,0,1023.6,310,5.1,23,11,3,4,36.88
1107,13,Education,184098,1970,3,17.2,0,6.1,0,1023.4,130,4.6,8,17,4,6,563.867
1261,14,Office,42942,1970,3,8.3,0,-1.7,0,1022.2,190,4.1,2,31,3,3,136.312
1124,13,Lodging/residential,153299,1970,3,10.6,2,-0.6,0,1026.9,80,3.1,13,17,5,1,103.747
775,6,Office,104355,1970,3,17.2,0,-3.3,0,1019,180,1.5,21,29,3,1,159.7
919,9,Education,31233,1970,3,17.8,2,14.4,0,1013.4,180,1.5,15,15,4,4,42
1359,15,Education,124289,1904,3,12.8,2,7.2,0,1007.9,170,2.6,16,7,5,5,0
777,6,Lodging/residential,105791,1970,3,9.4,9,8.3,0,1012.7,20,2.6,3,22,2,0,172.267
556,3,Healthcare,450000,2012,3,8.9,2,-0.6,-1,1024.1,190,5.1,8,11,4,0,1208.67
1446,15,Entertainment/public assembly,11265,1997,3,12.1,2,3.3,0,1016.4,180,3.6,2,27,4,2,0
965,9,Lodging/residential,45086,1970,3,10.6,2,3.9,0,1024,180,2.6,2,6,1,2,24
1277,14,Office,45240,1970,3,16.1,2,13.9,0,1011.5,200,2.1,13,13,5,4,126.796
349,3,Public services,45098,1970,3,7.2,2,-6.7,0,1006.1,240,3.6,22,12,1,1,92.95
884,9,Education,38598,1970,3,19.4,2,18.9,-1,1016.4,0,0,14,17,3,3,54
1206,13,Office,99946,1970,3,-7.2,2,-10.6,0,1022.8,270,5.1,5,1,1,4,68.936
1071,13,Office,10385,1970,3,-6.7,2,-11.1,-1,1008.5,300,12.4,3,8,2,0,7.581
1232,14,Education,181328,1970,3,18.3,2,7.8,0,1009.4,80,2.1,18,22,5,6,242.994
231,2,Education,33739,1939,3,32.8,2,-7.8,0,1009.3,230,2.6,22,20,4,2,77.02
134,1,Lodging/residential,49589,1998,8,5.9,2,3.6,0,1014.8,230,2.1,7,24,3,3,67.4
321,3,Public services,15913,1970,3,18.9,6,1.1,0,1010.2,320,6.2,18,17,3,3,32.04
1066,12,Education,55800,1970,3,10.5,7,6.1,0,1000.9,250,3,15,4,4,0,71.5325
1344,15,Education,125507,1974,3,-7.8,0,-12.8,0,1015.4,340,3.1,16,23,1,5,439.4
1362,15,Education,113988,1923,3,-5,2,-8.9,0,1023.8,310,5.7,8,10,4,6,113.9
1231,14,Education,13220,1970,3,3.3,2,1.7,3,1021.3,70,8.2,1,24,2,2,21.6
270,2,Office,29778,1970,3,14.4,0,1.1,0,1014,100,2.6,10,14,2,6,11.9
698,5,Education,13939,1976,1,12,2,10,0,1016.4,260,3.1,8,19,5,3,13.8
172,2,Office,121440,1983,3,29.4,2,6.7,0,1008.6,180,3.1,22,18,5,2,115.04
546,3,Public services,400000,1971,3,18.9,2,-2.2,0,1017.7,170,3.6,20,24,4,6,1387.44
1311,14,Lodging/residential,66794,1970,3,16.1,2,15.6,0,1009,0,0,3,14,5,5,53.8316
839,8,Office,14150,1970,1,18.3,2,12.2,0,1012.8,260,7.7,1,25,2,3,41.43
768,6,Education,75929,1970,3,18.9,4,9.4,0,1014.1,200,7.2,5,12,4,1,444.283
660,5,Entertainment/public assembly,5447,1976,1,8,2,3,0,1016.4,290,7.2,13,3,2,2,12.057
0,0,Education,7432,2008,3,16.7,2,14.4,0,1018.3,150,2.6,5,1,2,0,0
818,8,Public services,3648,1970,1,26.7,6,17.8,0,1018,160,5.1,18,24,3,3,6.375
511,3,Public services,12316,1970,3,-5,2,-18.3,0,1019.2,280,8.8,21,18,1,0,14.78
948,9,Entertainment/public assembly,20372,1970,3,0.6,0,-2.2,0,1023.2,0,0,10,28,1,3,15
417,3,Education,69600,1978,3,6.7,2,-1.7,0,1018.1,200,3.1,11,20,2,5,105.59
874,9,Office,181805,1970,3,24.4,2,23.3,3,1016.3,180,2.6,6,29,5,6,386
172,2,Office,121440,1983,3,28.9,2,0.6,0,1008,70,1.5,17,28,5,5,117.75
773,6,Lodging/residential,93313,1970,3,5.6,2,-9.4,0,1016.3,310,5.7,23,9,4,5,76.5
794,7,Education,731945,1969,11,8.8,2,-7.6,0,1019.2,350,4.1,22,28,4,3,3692.66
114,1,Education,139683,1958,13,8,2,6.3,0,1010.6,190,4.1,4,26,3,5,833.531
490,3,Education,98900,1961,3,13.9,2,11.7,-1,1012,330,6.2,19,22,5,6,84.59
852,8,Public services,10800,1970,1,30.6,2,16.1,0,1014.9,240,3.6,20,16,3,2,20
151,1,Office,30495,1997,8,12.2,2,11.5,0,1016.5,350,5.1,13,31,5,1,75
867,8,Public services,65913,1970,1,25.6,2,18.9,0,1014.1,40,7.2,22,15,4,4,166.667
1120,13,Services,70040,1970,3,11.7,8,10,-1,1008.2,110,6.2,18,24,4,6,55.397
256,2,Education,16744,1970,3,19.4,0,-3.3,0,1006.2,320,11.3,5,16,4,5,7.76
1367,15,Education,33695,1948,3,21.1,0,15,0,1016.1,160,3.1,4,27,5,4,116.65
428,3,Entertainment/public assembly,1396,1970,3,24.4,8,13.9,0,1006.7,230,2.1,3,27,4,2,2.73
326,3,Entertainment/public assembly,45548,1970,3,3.9,4,-1.7,0,1013.4,320,6.2,11,21,3,0,38.34
1352,15,Office,42755,1970,3,11.1,2,-4.4,0,1015.3,160,7.7,1,31,3,3,83.825
551,3,Office,30525,1970,3,6.1,6,5,0,1000.7,210,2.6,12,16,1,5,168.93
966,9,Education,393530,1970,3,20,2,17.2,0,1011.1,230,2.1,12,3,3,3,733
635,4,Education,7122,1909,3,17.2,4,6.7,0,1024.3,310,4.1,22,21,2,6,3.6775
140,1,Office,50020,1970,11,2.6,0,1.4,0,1019.9,260,1,3,22,3,1,27.2082
522,3,Office,8000,1970,3,22.2,2,15.6,0,1007.4,180,4.1,5,27,4,2,15.41
814,8,Public services,4371,1970,1,16.7,4,9.4,0,1023.2,70,3.6,0,15,2,0,2.4167
787,6,Lodging/residential,278795,1970,3,4.4,0,-1.1,0,1017.4,180,1.5,14,17,2,2,284.05
25,0,Office,103286,1969,3,23.3,8,20.6,-1,1017.7,250,1.5,6,21,5,5,236.848
897,9,Education,37775,1970,3,16.7,2,11.1,0,1014.2,0,0,18,22,2,0,42
907,9,Entertainment/public assembly,44564,1970,3,17.8,2,15,0,1015.3,350,3.1,7,22,2,0,64
759,6,Lodging/residential,48519,1970,3,17.2,2,15,0,1019.8,0,0,15,12,5,3,25.3333
375,3,Office,850354,1989,3,10,2,6.1,0,1016.1,180,3.6,10,24,3,3,2265.96
350,3,Education,83800,1944,3,3.9,2,-1.7,-1,1019.7,330,8.2,11,5,2,4,242.76
1379,15,Office,49553,1963,3,18.3,0,-1.1,0,1029.6,290,6.2,22,16,4,5,104.925
1382,15,Public services,243072,1965,3,7.8,0,7.2,0,1015.9,70,2.1,10,23,5,0,440.1
1088,13,Education,287594,1970,3,12.2,6,2.8,0,1000.8,190,4.1,0,28,2,6,2419
728,5,Education,30300,1966,2,10,2,6,0,1016.4,60,5.7,1,14,5,5,5.7
428,3,Entertainment/public assembly,1396,1970,3,6.1,2,5,10,1000.9,50,3.6,2,16,1,5,4.15
578,4,Lodging/residential,71994,2004,4,12.8,4,11.1,0,1020.9,0,0,6,19,1,1,49.4361
862,8,Other,27640,1970,1,18.3,2,6.7,0,1023.6,0,0,16,30,1,5,26.7979
979,9,Entertainment/public assembly,52357,1970,3,20,2,18.9,0,1010.5,0,0,8,17,5,1,65
350,3,Education,83800,1944,3,22.8,2,1.1,0,1026.6,0,0,22,17,4,6,56.96
800,7,Education,64583,1955,2,3.4,2,3.1,0,1008.6,50,1,0,12,4,1,123.44
1278,14,Education,79949,1970,3,2.8,2,-8.3,0,1027.5,190,2.6,21,19,2,4,229.082
28,0,Office,52957,2016,3,27.8,2,13.9,0,1020.9,60,2.1,20,11,3,4,0
652,4,Education,150887,1959,9,10,2,7.2,0,1024,110,1.5,10,25,1,0,232.006
112,1,Education,32206,1970,6,3.3,2,-0.2,0,1017.8,300,3.1,11,25,2,3,45.1287
587,4,Technology/science,53234,1942,5,14.4,2,10,0,1013.4,190,2.6,14,7,5,5,97.75
1293,14,Office,51471,1970,3,7.8,2,-8.3,0,1024.7,200,4.6,23,10,4,6,70.7997
354,3,Education,77500,1970,3,3.9,8,-2.2,-1,1022.6,0,0,9,6,3,6,37.63
200,2,Entertainment/public assembly,143093,1964,3,6.7,0,4.4,0,1021.6,0,0,11,11,1,0,181.85
827,8,Office,5839,1970,1,30,4,18.3,0,1019.5,110,4.6,16,16,5,0,22.0833
898,9,Public services,64749,1970,3,13.3,0,5,0,1010.3,40,2.1,9,1,2,0,53
199,2,Parking,405083,2004,3,16.7,0,-7.8,0,1021.8,300,1.5,4,28,1,3,101.25
904,9,Education,29961,1970,3,7.8,0,3.3,0,1023.4,300,3.6,10,2,4,5,490
638,4,Education,7900,1923,4,18.3,2,10.6,-1,1013.1,260,7.7,0,24,5,1,2.4325
1170,13,Office,59476,1970,3,-2.2,2,-4.4,3,1010.9,310,4.6,5,26,1,1,33.012
1177,13,Office,20444,1970,3,-13.9,0,-18.3,0,1029.3,310,7.7,14,12,2,4,39.363
1054,12,Education,204998,1970,4,10.9,6,2.5,0,1025,10,6,13,23,4,5,389.627
545,3,Education,21903,1931,3,9.4,2,7.8,-1,1017,70,4.1,10,29,4,4,87.05
1326,15,Office,46981,1962,3,-6.7,4,-11.1,-1,1007.6,270,8.2,6,13,1,2,167.425
854,8,Entertainment/public assembly,92288,1970,1,15.6,4,11.1,0,1024.1,90,1.5,7,8,3,1,509.958
416,3,Public services,7079,1970,3,-5.6,0,-16.1,0,1028.2,290,4.1,3,20,1,2,12.86
440,3,Public services,35033,1962,3,27.2,2,18.9,0,1019.4,190,3.1,18,29,5,6,45.43
1127,13,Office,87131,1970,3,10,4,0,0,1020.1,110,2.6,10,19,5,3,124.842
818,8,Public services,3648,1970,1,22.2,2,20.6,97,1016.7,60,1.5,4,3,5,1,7.9583
1249,14,Office,159384,1970,3,11.1,2,10,53,1003,80,6.7,11,10,1,6,289
1071,13,Office,10385,1970,3,1.1,2,-1.7,0,1017.6,340,4.1,10,24,2,2,17.922
842,8,Public services,7292,1970,1,31.1,2,17.2,0,1014.7,210,2.6,19,28,4,3,0
1150,13,Office,196043,1970,3,2.2,8,-2.2,0,1008.3,350,4.6,6,7,4,3,73.043
1061,12,Retail,44218,1970,3,3.5,7,1.2,0,995.1,230,5,3,29,3,1,24.0975
349,3,Public services,45098,1970,3,22.2,4,6.7,0,1024.4,110,1.5,15,18,4,0,79.02
1216,13,Office,15269,1970,3,-4.4,2,-8.9,0,1010.2,140,4.6,15,29,1,4,30.529
1294,14,Office,15649,1970,3,12.8,2,6.7,0,1004.3,50,2.6,2,6,5,4,26.6624
1218,13,Entertainment/public assembly,268480,1970,3,2.2,2,0,0,1017.5,170,3.6,17,23,2,1,475.117
1202,13,Office,16805,1970,3,1.1,2,-1.7,-1,1021.8,20,4.1,1,19,3,5,192.986
430,3,Public services,23918,1970,3,2.8,2,-4.4,0,1016,350,3.6,3,4,1,0,37.75
707,5,Education,11270,1976,1,7,2,3,0,1016.4,40,6.2,14,19,3,5,8
797,7,Education,764237,1979,13,2.9,2,-2.4,0,1014.1,290,1,23,1,2,0,2357.69
275,2,Office,70832,2014,3,11.1,2,-3.3,0,1022.7,130,3.6,16,28,1,3,176.07
477,3,Public services,21600,1970,3,-5,2,-8.9,0,1036.6,40,2.1,13,6,1,2,25.82
959,9,Education,128536,1970,3,13.9,0,5.6,0,1021.3,0,0,9,5,4,1,202
1249,14,Office,159384,1970,3,25,4,19.4,0,1014.4,0,0,16,30,5,0,299
1010,10,Office,11419,1970,1,1.7,2,0.6,0,1016.4,310,2.1,21,5,1,1,3.9999
1217,13,Education,73044,1970,3,17.2,2,8.3,0,1003.2,120,5.7,21,7,3,0,108.918
505,3,Warehouse/storage,51622,1975,3,0.6,2,-9.4,0,1031.7,320,7.2,13,18,2,3,120.73
59,0,Entertainment/public assembly,81337,2005,3,23.9,2,18.3,0,1017.5,180,1.5,15,17,3,3,0
130,1,Lodging/residential,62893,1960,16,11.8,2,10.9,0,1007.8,250,9.8,17,20,2,5,39.2
535,3,Healthcare,15000,2010,3,2.2,0,-10,0,1019.4,320,6.2,0,3,3,3,30.47
153,1,Office,16092,1965,3,8.6,2,7.5,0,993.4,170,5.1,8,9,1,5,10.6
616,4,Education,117814,1959,6,15,4,11.7,0,1015.1,260,5.1,9,15,5,6,61.225
631,4,Education,23533,1906,3,13.9,2,10,0,1020.2,260,3.6,4,4,4,0,9.8525
105,1,Education,50623,1970,5,9.4,2,-3.1,0,1012.3,340,1.5,12,27,4,2,98.5964
742,5,Entertainment/public assembly,31829,1976,2,5,2,3,0,1016.4,100,5.1,19,18,1,0,176.7
612,4,Education,77055,1917,4,22.8,0,9.4,0,1011.9,300,4.6,0,18,3,4,83.873
1015,10,Other,4607,1970,1,18.9,0,1.1,0,1006.6,40,2.6,2,9,4,5,5.1198
548,3,Healthcare,9813,2010,3,-5.6,2,-7.8,0,1022.3,210,1.5,4,25,1,0,26.63
890,9,Education,202937,1970,3,23.3,2,18.3,0,1020.1,180,1.5,7,13,5,4,381
170,2,Retail,45224,1982,3,25,0,-6.7,0,1013,180,3.1,5,19,4,1,52.32
1252,14,Education,116249,1970,3,3.9,2,-5,0,1025.6,70,1.5,17,6,3,6,453.996
1071,13,Office,10385,1970,3,10.6,2,3.3,0,1013.8,240,2.6,13,3,5,1,21.269
1229,14,Office,27646,1970,3,11.7,2,0.6,0,1005.2,290,9.8,2,29,3,1,15.36
1063,12,Education,58157,1970,3,10.1,2,-1.2,0,1017.1,270,12,17,2,5,0,55.51
991,9,Education,57811,1970,3,26.7,4,20,0,1006.3,180,3.1,17,26,4,1,85
350,3,Education,83800,1944,3,13.9,4,6.7,0,1025.3,200,2.1,6,18,4,0,60.95
313,3,Education,103800,1970,3,-5.6,2,-17.8,0,1025.4,300,8.8,16,13,2,5,132.53
417,3,Education,69600,1978,3,13.9,2,12.8,-1,1012.6,360,5.1,23,21,5,5,68.85
909,9,Entertainment/public assembly,66121,1970,3,32.8,0,6.1,0,1006.9,310,2.6,22,15,3,1,139
1261,14,Office,42942,1970,3,5,2,1.7,0,1020.3,60,4.6,7,9,1,5,155.625
862,8,Other,27640,1970,1,26.7,2,12.8,0,1021.1,180,2.6,16,9,5,0,19.6004
150,1,Office,65657,1955,8,9.4,0,2,0,1027.4,60,5.7,20,20,4,2,368
1447,15,Lodging/residential,29775,2001,3,3.3,2,-2.8,0,998.6,170,3.1,19,9,2,1,224.3
59,0,Entertainment/public assembly,81337,2005,3,17.8,0,14.4,0,1023.2,350,3.1,3,19,4,1,0
369,3,Public services,6431,1970,3,-0.6,2,-9.4,0,1036.1,140,2.6,14,19,2,4,21.46
379,3,Entertainment/public assembly,7675,1970,3,3.9,2,-9.4,0,1030.6,190,5.1,19,19,2,4,8.65
11,0,Education,49073,1968,3,28.3,4,21.1,0,1020,120,2.1,15,16,5,0,0
908,9,Education,91254,1970,3,24.4,2,21.1,0,1011.7,160,4.1,5,24,5,1,69
999,10,Education,113580,1970,2,0,2,-5.6,0,1025.2,0,0,22,10,1,6,70.37
950,9,Entertainment/public assembly,16052,1970,3,15,0,-3.9,0,1027.9,10,4.6,0,21,3,0,29
1058,12,Education,84346,1970,3,4.1,7,3.2,0,1002.8,250,5,17,5,2,4,86.435
513,3,Public services,112283,1970,3,5,2,2.2,-1,1005.6,100,2.1,11,9,4,5,92.44
1433,15,Education,28084,1913,3,1.7,0,-2.2,0,1029.7,80,3.1,7,16,4,5,34.025
566,4,Education,2010,1957,1,20,2,10.6,0,1022,310,3.6,23,10,2,2,0.89
80,0,Office,156111,2001,3,12.2,2,-7.8,0,1027.5,360,4.1,22,19,1,1,0
315,3,Entertainment/public assembly,20644,1970,3,12.8,0,1.1,0,1025.8,240,2.1,18,26,3,5,31.96
889,9,Education,126077,1970,3,15.6,2,13.9,-1,1007,50,3.6,21,9,3,2,91
610,4,Entertainment/public assembly,30160,1958,4,15.6,2,5.6,0,1019.8,0,0,5,25,2,3,36.6
229,2,Education,140092,1970,3,24.4,0,-8.9,0,1016.3,180,1.5,23,24,2,2,175.47
30,0,Education,93897,1999,3,23.3,2,21.1,0,1015.7,210,6.2,7,28,3,0,0
993,9,Education,428647,1970,3,24.4,0,4.4,0,1022.1,180,2.1,18,8,4,4,1413
721,5,Education,121471,1966,3,7,0,2,0,1016.4,60,6.7,21,13,3,6,44.5
1149,13,Office,293990,1970,3,5.6,2,0,0,1005.3,280,7.2,8,20,2,5,296.9
756,6,Lodging/residential,44352,1970,3,20,0,-9.4,0,1009,320,2.1,3,17,3,3,23.2
1235,14,Public services,278369,1970,3,10,2,8.3,0,1008.3,100,3.6,6,4,5,2,310.719
146,1,Office,31614,1956,8,7.8,2,6.2,0,1012.7,270,4.6,22,7,4,3,16.8
546,3,Public services,400000,1971,3,6.1,0,-10,0,1028.9,270,3.6,0,6,4,2,1068.24
1400,15,Lodging/residential,21168,1928,3,23.9,2,7.8,0,1015,300,5.7,17,24,5,1,35.475
401,3,Entertainment/public assembly,12660,1970,3,15.6,8,14.4,40,992.8,210,5.7,0,25,2,3,17.83
959,9,Education,128536,1970,3,7.8,0,3.3,0,1023.4,300,3.6,10,2,4,5,178
198,2,Office,163959,2004,3,16.1,2,-1.1,0,1012.8,50,2.6,18,30,3,2,157.16
505,3,Warehouse/storage,51622,1975,3,-2.2,2,-11.1,0,1027,320,5.7,3,22,1,4,105.86
308,3,Public services,5033,1970,3,-1.7,2,-13.9,0,1026.6,310,1.5,17,20,1,2,11.97
12,0,Lodging/residential,37100,1999,3,15,2,13.9,-1,1018.3,10,4.1,15,7,1,3,0
768,6,Education,75929,1970,3,7.8,0,-12.2,0,1026.8,20,4.1,19,5,4,1,543.567
716,5,Education,37265,1919,3,8,2,6,0,1016.4,20,1.5,1,13,3,6,7.9
378,3,Public services,35241,1978,3,13.9,2,12.8,18,1012.6,360,2.6,7,23,5,0,33.79
1276,14,Office,53860,1970,3,-1.1,0,-15,0,1033.4,350,3.6,1,19,2,4,81.4186
520,3,Office,27600,1970,3,-3.3,0,-10.6,0,1026.8,330,5.1,6,22,1,4,21.99
50,0,Other,4698,1981,3,10,2,3.9,0,1018,290,8.2,17,7,2,6,0
147,1,Office,82548,1977,7,15.3,2,15.2,0,1006.5,50,2.6,7,10,5,1,124.25
526,3,Public services,7636,1970,3,1.7,2,-7.8,0,1013.5,190,6.2,14,12,1,1,23.16
744,5,Entertainment/public assembly,48642,1919,5,19,2,12,0,1016.4,90,3.6,18,27,5,4,55.6
1051,12,Education,28406,1970,1,-0.2,2,-1.9,0,1020.3,310,5,23,14,2,6,42.2425
1201,13,Education,73597,1970,3,-3.9,2,-7.8,0,1028.8,270,4.1,1,4,1,0,19.363
266,2,Education,30543,1970,3,24.4,0,-1.1,0,1003.4,270,6.2,18,15,4,4,124.21
431,3,Parking,1760,1970,3,18.3,2,15,0,1019.1,160,2.6,19,12,5,3,10.42
140,1,Office,50020,1970,11,4,2,-2.7,0,1011.1,120,4.6,10,26,2,4,40.5
235,2,Education,9309,1970,3,23.9,2,12.2,0,1012.4,160,5.1,19,8,4,4,34.13
999,10,Education,113580,1970,2,1.1,2,0,0,1020.7,130,2.1,8,17,1,6,65.88
81,0,Other,3025,1979,3,13.3,2,11.1,0,1025.4,350,1.5,4,26,1,1,0
19,0,Office,18717,2004,3,25,2,16.1,0,1012.6,270,3.6,17,20,3,6,0
30,0,Education,93897,1999,3,7.2,8,5.6,0,1016.2,280,7.2,12,7,2,6,0
1309,14,Lodging/residential,58041,1970,3,6.1,0,-2.8,0,1015.3,340,4.1,5,19,3,5,54.12
411,3,Entertainment/public assembly,6139,1970,3,8.3,0,0,0,1013.7,210,3.1,6,4,4,0,14.9
871,8,Entertainment/public assembly,1536,1970,1,11.1,2,9.4,0,1027.2,360,3.1,8,19,2,4,18.3333
1031,11,Education,93206,1970,3,5.1,2,-6.4,0,1030.5,300,2.1,0,14,4,3,195
811,8,Public services,4848,1970,1,24.4,2,16.1,0,1018.7,180,3.1,16,1,2,0,5
529,3,Public services,14519,1908,3,-2.8,2,-4.4,3,1007.8,340,11.8,1,24,1,6,34.29
1228,14,Office,162549,1970,3,2.8,2,1.1,3,1011.4,310,3.1,0,10,4,6,102.493
436,3,Lodging/residential,15574,1970,3,13.3,8,12.2,3,1012.4,340,6.7,0,22,5,6,8.7
1081,13,Manufacturing/industrial,11470,1970,3,-2.8,2,-10,0,1024.9,130,4.6,1,18,2,3,9.836
867,8,Public services,65913,1970,1,21.1,2,11.7,0,1022.7,50,4.6,13,17,4,6,54.1667
373,3,Education,46484,1932,3,2.8,2,-3.9,0,1010.9,360,4.6,10,17,1,6,107.88
1381,15,Office,84615,1963,3,13.9,2,6.7,-1,1008.2,350,4.6,18,6,5,4,78.425
287,2,Office,33713,1956,3,17.8,0,-1.7,0,1015.1,120,3.1,16,28,2,6,28.71
322,3,Education,37083,1908,3,22.2,2,14.4,0,1007.9,330,4.6,19,3,5,1,35.22
650,4,Education,75228,1993,4,16.7,2,8.9,0,1019.4,260,4.1,1,4,4,0,33.5
482,3,Education,394000,2013,3,12.8,2,-1.1,0,1014.3,250,2.1,13,18,3,4,886.74
324,3,Entertainment/public assembly,11910,1970,3,21.7,6,17.8,0,1017.9,190,3.6,9,27,5,4,31.46
706,5,Education,27685,1919,2,7,2,1,0,1016.4,310,3.6,9,27,4,2,14.94
581,4,Lodging/residential,23012,1930,3,15,2,10,0,1021.6,230,2.1,18,25,2,3,11.6
523,3,Entertainment/public assembly,9726,1970,3,25.6,8,12.2,0,1001.7,240,5.7,0,2,4,5,2.02
386,3,Entertainment/public assembly,17262,2003,3,19.4,2,8.3,0,1019.2,200,6.7,17,21,4,3,52.36
189,2,Education,7481,1969,3,12.2,2,-8.3,0,1026,110,2.1,16,27,1,2,11.67
